fen,rating_bucket,rating_midpoint,observations,errors_50cp,actual_error_rate_50cp,best_move_hits,actual_best_move_rate,not_best_move_count,actual_not_best_move_rate,stockfish_best_move,gmr,number_of_good_moves,dts_raw,dts_normalized,breadth_inv_n,breadth_inv_sqrt_n,breadth_inv_log_n,complexity_gmr,complexity_dts_inv_n,complexity_dts_inv_sqrt_n,complexity_dts_inv_log_n
r1bqk2r/ppp1nppp/8/3n4/2BP4/1Q3N2/PP1N1PPP/R3K2R w KQkq -,1600-1799,1700,102,6,0.058823529411764705,88,0.8627450980392157,14,0.13725490196078433,e1g1,0.425,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.575,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1bqk2r/ppp1nppp/8/3n4/2BP4/1Q3N2/PP1N1PPP/R3K2R w KQkq -,1800-1999,1900,133,4,0.03007518796992481,126,0.9473684210526315,7,0.05263157894736842,e1g1,0.425,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.575,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1bqk2r/ppp1nppp/8/3n4/2BP4/1Q3N2/PP1N1PPP/R3K2R w KQkq -,2000-2199,2100,106,2,0.018867924528301886,101,0.9528301886792453,5,0.04716981132075472,e1g1,0.425,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.575,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1bqk2r/ppp1nppp/8/3n4/2BP4/1Q3N2/PP1N1PPP/R3K2R w KQkq -,2200-2399,2300,31,0,0.0,31,1.0,0,0.0,e1g1,0.425,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.575,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1bq1rk1/pp2ppbp/3p1np1/8/3NP3/1nN1BP2/PPPQ2PP/R3K2R w KQ -,1400-1599,1500,25,0,0.0,13,0.52,12,0.48,a2b3,0.07142857142857142,3,14.0,0.5,0.3333333333333333,0.5773502691896258,0.5,0.9285714285714286,0.41666666666666663,0.5386751345948129,0.5
r1bq1rk1/pp2ppbp/3p1np1/8/3NP3/1nN1BP2/PPPQ2PP/R3K2R w KQ -,1600-1799,1700,97,0,0.0,48,0.4948453608247423,49,0.5051546391752577,a2b3,0.07142857142857142,3,14.0,0.5,0.3333333333333333,0.5773502691896258,0.5,0.9285714285714286,0.41666666666666663,0.5386751345948129,0.5
r1bq1rk1/pp2ppbp/3p1np1/8/3NP3/1nN1BP2/PPPQ2PP/R3K2R w KQ -,1800-1999,1900,185,0,0.0,100,0.5405405405405406,85,0.4594594594594595,a2b3,0.07142857142857142,3,14.0,0.5,0.3333333333333333,0.5773502691896258,0.5,0.9285714285714286,0.41666666666666663,0.5386751345948129,0.5
r1bq1rk1/pp2ppbp/3p1np1/8/3NP3/1nN1BP2/PPPQ2PP/R3K2R w KQ -,2000-2199,2100,109,0,0.0,62,0.5688073394495413,47,0.43119266055045874,a2b3,0.07142857142857142,3,14.0,0.5,0.3333333333333333,0.5773502691896258,0.5,0.9285714285714286,0.41666666666666663,0.5386751345948129,0.5
r1bq1rk1/pp2ppbp/3p1np1/8/3NP3/1nN1BP2/PPPQ2PP/R3K2R w KQ -,2200-2399,2300,12,0,0.0,10,0.8333333333333334,2,0.16666666666666666,a2b3,0.07142857142857142,3,14.0,0.5,0.3333333333333333,0.5773502691896258,0.5,0.9285714285714286,0.41666666666666663,0.5386751345948129,0.5
r2qk2r/1p3ppp/p1nbpn2/3p4/3P1B2/2NQPN2/PP3PPP/R4RK1 w kq -,1400-1599,1500,12,0,0.0,4,0.3333333333333333,8,0.6666666666666666,f4d6,0.3617021276595745,17,6.0,0.0,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.6382978723404256,0.029411764705882353,0.12126781251816648,0.11990623328406573
r2qk2r/1p3ppp/p1nbpn2/3p4/3P1B2/2NQPN2/PP3PPP/R4RK1 w kq -,1600-1799,1700,36,0,0.0,18,0.5,18,0.5,f4d6,0.3617021276595745,17,6.0,0.0,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.6382978723404256,0.029411764705882353,0.12126781251816648,0.11990623328406573
r2qk2r/1p3ppp/p1nbpn2/3p4/3P1B2/2NQPN2/PP3PPP/R4RK1 w kq -,1800-1999,1900,130,0,0.0,49,0.3769230769230769,81,0.6230769230769231,f4d6,0.3617021276595745,17,6.0,0.0,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.6382978723404256,0.029411764705882353,0.12126781251816648,0.11990623328406573
r2qk2r/1p3ppp/p1nbpn2/3p4/3P1B2/2NQPN2/PP3PPP/R4RK1 w kq -,2000-2199,2100,177,0,0.0,80,0.4519774011299435,97,0.5480225988700564,f4d6,0.3617021276595745,17,6.0,0.0,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.6382978723404256,0.029411764705882353,0.12126781251816648,0.11990623328406573
r2qk2r/1p3ppp/p1nbpn2/3p4/3P1B2/2NQPN2/PP3PPP/R4RK1 w kq -,2200-2399,2300,67,0,0.0,23,0.34328358208955223,44,0.6567164179104478,f4d6,0.3617021276595745,17,6.0,0.0,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.6382978723404256,0.029411764705882353,0.12126781251816648,0.11990623328406573
r2qk2r/3nbppp/p2pbn2/1p2p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w kq -,1600-1799,1700,56,4,0.07142857142857142,38,0.6785714285714286,18,0.32142857142857145,g2g4,0.1282051282051282,5,12.0,0.375,0.2,0.4472135954999579,0.38685280723454163,0.8717948717948718,0.2875,0.41110679774997894,0.3809264036172708
r2qk2r/3nbppp/p2pbn2/1p2p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w kq -,1800-1999,1900,215,7,0.03255813953488372,133,0.6186046511627907,82,0.3813953488372093,g2g4,0.1282051282051282,5,12.0,0.375,0.2,0.4472135954999579,0.38685280723454163,0.8717948717948718,0.2875,0.41110679774997894,0.3809264036172708
r2qk2r/3nbppp/p2pbn2/1p2p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w kq -,2000-2199,2100,125,3,0.024,88,0.704,37,0.296,g2g4,0.1282051282051282,5,12.0,0.375,0.2,0.4472135954999579,0.38685280723454163,0.8717948717948718,0.2875,0.41110679774997894,0.3809264036172708
r2qk2r/3nbppp/p2pbn2/1p2p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w kq -,2200-2399,2300,25,0,0.0,19,0.76,6,0.24,g2g4,0.1282051282051282,5,12.0,0.375,0.2,0.4472135954999579,0.38685280723454163,0.8717948717948718,0.2875,0.41110679774997894,0.3809264036172708
r1b1k2r/1pq1bppp/p1nppn2/6B1/2B1P3/2N2N2/PP2QPPP/R2R2K1 w kq -,1400-1599,1500,19,2,0.10526315789473684,11,0.5789473684210527,8,0.42105263157894735,a1c1,0.24,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.76,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1k2r/1pq1bppp/p1nppn2/6B1/2B1P3/2N2N2/PP2QPPP/R2R2K1 w kq -,1600-1799,1700,99,7,0.0707070707070707,84,0.8484848484848485,15,0.15151515151515152,a1c1,0.24,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.76,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1k2r/1pq1bppp/p1nppn2/6B1/2B1P3/2N2N2/PP2QPPP/R2R2K1 w kq -,1800-1999,1900,214,9,0.04205607476635514,186,0.8691588785046729,28,0.1308411214953271,a1c1,0.24,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.76,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1k2r/1pq1bppp/p1nppn2/6B1/2B1P3/2N2N2/PP2QPPP/R2R2K1 w kq -,2000-2199,2100,75,4,0.05333333333333334,68,0.9066666666666666,7,0.09333333333333334,a1c1,0.24,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.76,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1k2r/1pq1bppp/p1nppn2/6B1/2B1P3/2N2N2/PP2QPPP/R2R2K1 w kq -,2200-2399,2300,18,1,0.05555555555555555,16,0.8888888888888888,2,0.1111111111111111,a1c1,0.24,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.76,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1k2r/1p2qppp/p1n1p3/2npP3/5P2/2NB1N2/PPP3PP/R2QK2R w KQkq -,1600-1799,1700,46,4,0.08695652173913043,2,0.043478260869565216,44,0.9565217391304348,d1e2,0.2619047619047619,11,22.0,1.0,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7380952380952381,0.5454545454545454,0.6507556722888819,0.6394714728255649
r1b1k2r/1p2qppp/p1n1p3/2npP3/5P2/2NB1N2/PPP3PP/R2QK2R w KQkq -,1800-1999,1900,183,6,0.03278688524590164,13,0.07103825136612021,170,0.9289617486338798,d1e2,0.2619047619047619,11,22.0,1.0,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7380952380952381,0.5454545454545454,0.6507556722888819,0.6394714728255649
r1b1k2r/1p2qppp/p1n1p3/2npP3/5P2/2NB1N2/PPP3PP/R2QK2R w KQkq -,2000-2199,2100,146,5,0.03424657534246575,11,0.07534246575342465,135,0.9246575342465754,d1e2,0.2619047619047619,11,22.0,1.0,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7380952380952381,0.5454545454545454,0.6507556722888819,0.6394714728255649
r1b1k2r/1p2qppp/p1n1p3/2npP3/5P2/2NB1N2/PPP3PP/R2QK2R w KQkq -,2200-2399,2300,49,0,0.0,11,0.22448979591836735,38,0.7755102040816326,d1e2,0.2619047619047619,11,22.0,1.0,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7380952380952381,0.5454545454545454,0.6507556722888819,0.6394714728255649
rnbqk2r/p3bp2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq -,1400-1599,1500,22,1,0.045454545454545456,21,0.9545454545454546,1,0.045454545454545456,e5f6,0.045454545454545456,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.25,0.35355339059327373,0.31546487678572877
rnbqk2r/p3bp2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq -,1600-1799,1700,50,0,0.0,43,0.86,7,0.14,e5f6,0.045454545454545456,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.25,0.35355339059327373,0.31546487678572877
rnbqk2r/p3bp2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq -,1800-1999,1900,163,1,0.006134969325153374,158,0.9693251533742331,5,0.03067484662576687,e5f6,0.045454545454545456,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.25,0.35355339059327373,0.31546487678572877
rnbqk2r/p3bp2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq -,2000-2199,2100,144,0,0.0,141,0.9791666666666666,3,0.020833333333333332,e5f6,0.045454545454545456,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.25,0.35355339059327373,0.31546487678572877
rnbqk2r/p3bp2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq -,2200-2399,2300,44,0,0.0,43,0.9772727272727273,1,0.022727272727272728,e5f6,0.045454545454545456,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.25,0.35355339059327373,0.31546487678572877
r1b2rk1/ppp2ppp/2n2q2/4p3/3P4/2PB1N2/PP3PPP/R2QK2R w KQ -,1400-1599,1500,93,9,0.0967741935483871,2,0.021505376344086023,91,0.978494623655914,f3e5,0.11904761904761904,5,14.0,0.5,0.2,0.4472135954999579,0.38685280723454163,0.8809523809523809,0.35,0.47360679774997894,0.4434264036172708
r1b2rk1/ppp2ppp/2n2q2/4p3/3P4/2PB1N2/PP3PPP/R2QK2R w KQ -,1600-1799,1700,163,8,0.049079754601226995,3,0.018404907975460124,160,0.9815950920245399,f3e5,0.11904761904761904,5,14.0,0.5,0.2,0.4472135954999579,0.38685280723454163,0.8809523809523809,0.35,0.47360679774997894,0.4434264036172708
r1b2rk1/ppp2ppp/2n2q2/4p3/3P4/2PB1N2/PP3PPP/R2QK2R w KQ -,1800-1999,1900,120,0,0.0,1,0.008333333333333333,119,0.9916666666666667,f3e5,0.11904761904761904,5,14.0,0.5,0.2,0.4472135954999579,0.38685280723454163,0.8809523809523809,0.35,0.47360679774997894,0.4434264036172708
r1b2rk1/ppp2ppp/2n2q2/4p3/3P4/2PB1N2/PP3PPP/R2QK2R w KQ -,2000-2199,2100,26,0,0.0,0,0.0,26,1.0,f3e5,0.11904761904761904,5,14.0,0.5,0.2,0.4472135954999579,0.38685280723454163,0.8809523809523809,0.35,0.47360679774997894,0.4434264036172708
r1bqk2r/p3bpp1/2p4p/n2np3/4N3/3B4/PPPP1PPP/RNBQ1RK1 w kq -,1600-1799,1700,95,75,0.7894736842105263,4,0.042105263157894736,91,0.9578947368421052,e4g3,0.12903225806451613,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8709677419354839,0.25,0.375,0.34033827903669656
r1bqk2r/p3bpp1/2p4p/n2np3/4N3/3B4/PPPP1PPP/RNBQ1RK1 w kq -,1800-1999,1900,187,136,0.7272727272727273,7,0.0374331550802139,180,0.9625668449197861,e4g3,0.12903225806451613,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8709677419354839,0.25,0.375,0.34033827903669656
r1bqk2r/p3bpp1/2p4p/n2np3/4N3/3B4/PPPP1PPP/RNBQ1RK1 w kq -,2000-2199,2100,105,50,0.47619047619047616,12,0.11428571428571428,93,0.8857142857142857,e4g3,0.12903225806451613,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8709677419354839,0.25,0.375,0.34033827903669656
r1bqk2r/p3bpp1/2p4p/n2np3/4N3/3B4/PPPP1PPP/RNBQ1RK1 w kq -,2200-2399,2300,25,10,0.4,8,0.32,17,0.68,e4g3,0.12903225806451613,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8709677419354839,0.25,0.375,0.34033827903669656
r2qk2r/pp1n1ppp/2pbpn2/8/3P4/2PQ1NN1/PP3PPP/R1B2RK1 w kq -,1400-1599,1500,36,0,0.0,8,0.2222222222222222,28,0.7777777777777778,f1e1,0.7,28,14.0,0.5,0.03571428571428571,0.1889822365046136,0.20584683246043448,0.30000000000000004,0.26785714285714285,0.3444911182523068,0.3529234162302172
r2qk2r/pp1n1ppp/2pbpn2/8/3P4/2PQ1NN1/PP3PPP/R1B2RK1 w kq -,1600-1799,1700,157,0,0.0,35,0.2229299363057325,122,0.7770700636942676,f1e1,0.7,28,14.0,0.5,0.03571428571428571,0.1889822365046136,0.20584683246043448,0.30000000000000004,0.26785714285714285,0.3444911182523068,0.3529234162302172
r2qk2r/pp1n1ppp/2pbpn2/8/3P4/2PQ1NN1/PP3PPP/R1B2RK1 w kq -,1800-1999,1900,183,0,0.0,53,0.2896174863387978,130,0.7103825136612022,f1e1,0.7,28,14.0,0.5,0.03571428571428571,0.1889822365046136,0.20584683246043448,0.30000000000000004,0.26785714285714285,0.3444911182523068,0.3529234162302172
r2qk2r/pp1n1ppp/2pbpn2/8/3P4/2PQ1NN1/PP3PPP/R1B2RK1 w kq -,2000-2199,2100,45,0,0.0,16,0.35555555555555557,29,0.6444444444444445,f1e1,0.7,28,14.0,0.5,0.03571428571428571,0.1889822365046136,0.20584683246043448,0.30000000000000004,0.26785714285714285,0.3444911182523068,0.3529234162302172
r2qk2r/p3ppbp/2pp1np1/8/4P3/2N1B3/PPP2PPP/R2Q1RK1 w kq -,1400-1599,1500,150,3,0.02,0,0.0,150,1.0,d1e1,0.6097560975609756,25,22.0,1.0,0.04,0.2,0.21274605355336312,0.3902439024390244,0.52,0.6,0.6063730267766816
r2qk2r/p3ppbp/2pp1np1/8/4P3/2N1B3/PPP2PPP/R2Q1RK1 w kq -,1600-1799,1700,146,2,0.0136986301369863,0,0.0,146,1.0,d1e1,0.6097560975609756,25,22.0,1.0,0.04,0.2,0.21274605355336312,0.3902439024390244,0.52,0.6,0.6063730267766816
r2qk2r/p3ppbp/2pp1np1/8/4P3/2N1B3/PPP2PPP/R2Q1RK1 w kq -,1800-1999,1900,59,0,0.0,0,0.0,59,1.0,d1e1,0.6097560975609756,25,22.0,1.0,0.04,0.2,0.21274605355336312,0.3902439024390244,0.52,0.6,0.6063730267766816
r1b1k2r/ppp2ppp/1bn5/4P3/2B1n3/5N2/PP3PPP/RNBR2K1 w kq -,1400-1599,1500,77,40,0.5194805194805194,37,0.4805194805194805,40,0.5194805194805194,c1e3,0.023809523809523808,1,8.0,0.125,1.0,1.0,1.0,0.9761904761904762,0.5625,0.5625,0.5625
r1b1k2r/ppp2ppp/1bn5/4P3/2B1n3/5N2/PP3PPP/RNBR2K1 w kq -,1600-1799,1700,157,70,0.445859872611465,87,0.554140127388535,70,0.445859872611465,c1e3,0.023809523809523808,1,8.0,0.125,1.0,1.0,1.0,0.9761904761904762,0.5625,0.5625,0.5625
r1b1k2r/ppp2ppp/1bn5/4P3/2B1n3/5N2/PP3PPP/RNBR2K1 w kq -,1800-1999,1900,134,54,0.40298507462686567,80,0.5970149253731343,54,0.40298507462686567,c1e3,0.023809523809523808,1,8.0,0.125,1.0,1.0,1.0,0.9761904761904762,0.5625,0.5625,0.5625
r1b1k2r/ppp2ppp/1bn5/4P3/2B1n3/5N2/PP3PPP/RNBR2K1 w kq -,2000-2199,2100,35,17,0.4857142857142857,18,0.5142857142857142,17,0.4857142857142857,c1e3,0.023809523809523808,1,8.0,0.125,1.0,1.0,1.0,0.9761904761904762,0.5625,0.5625,0.5625
r2q1rk1/1p2bppp/p1npbn2/4p3/4P3/1NN1BP2/PPP1B1PP/R2Q1RK1 w - -,1400-1599,1500,33,14,0.42424242424242425,9,0.2727272727272727,24,0.7272727272727273,c3d5,0.1590909090909091,7,8.0,0.125,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8409090909090909,0.13392857142857142,0.2514822365046136,0.22916666666666666
r2q1rk1/1p2bppp/p1npbn2/4p3/4P3/1NN1BP2/PPP1B1PP/R2Q1RK1 w - -,1600-1799,1700,166,86,0.5180722891566265,48,0.2891566265060241,118,0.7108433734939759,c3d5,0.1590909090909091,7,8.0,0.125,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8409090909090909,0.13392857142857142,0.2514822365046136,0.22916666666666666
r2q1rk1/1p2bppp/p1npbn2/4p3/4P3/1NN1BP2/PPP1B1PP/R2Q1RK1 w - -,1800-1999,1900,172,90,0.5232558139534884,57,0.3313953488372093,115,0.6686046511627907,c3d5,0.1590909090909091,7,8.0,0.125,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8409090909090909,0.13392857142857142,0.2514822365046136,0.22916666666666666
r2q1rk1/1p2bppp/p1npbn2/4p3/4P3/1NN1BP2/PPP1B1PP/R2Q1RK1 w - -,2000-2199,2100,39,24,0.6153846153846154,8,0.20512820512820512,31,0.7948717948717948,c3d5,0.1590909090909091,7,8.0,0.125,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8409090909090909,0.13392857142857142,0.2514822365046136,0.22916666666666666
r2qk2r/pp2ppbp/1nnp2p1/8/2PP4/2N1BQ1P/PP3PP1/R3KB1R w KQkq -,1400-1599,1500,22,15,0.6818181818181818,3,0.13636363636363635,19,0.8636363636363636,a1d1,0.045454545454545456,2,22.0,1.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.75,0.8535533905932737,0.8154648767857288
r2qk2r/pp2ppbp/1nnp2p1/8/2PP4/2N1BQ1P/PP3PP1/R3KB1R w KQkq -,1600-1799,1700,98,31,0.3163265306122449,38,0.3877551020408163,60,0.6122448979591837,a1d1,0.045454545454545456,2,22.0,1.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.75,0.8535533905932737,0.8154648767857288
r2qk2r/pp2ppbp/1nnp2p1/8/2PP4/2N1BQ1P/PP3PP1/R3KB1R w KQkq -,1800-1999,1900,189,59,0.31216931216931215,82,0.43386243386243384,107,0.5661375661375662,a1d1,0.045454545454545456,2,22.0,1.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.75,0.8535533905932737,0.8154648767857288
r2qk2r/pp2ppbp/1nnp2p1/8/2PP4/2N1BQ1P/PP3PP1/R3KB1R w KQkq -,2000-2199,2100,93,20,0.21505376344086022,47,0.5053763440860215,46,0.4946236559139785,a1d1,0.045454545454545456,2,22.0,1.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.75,0.8535533905932737,0.8154648767857288
r2qk2r/pp2ppbp/1nnp2p1/8/2PP4/2N1BQ1P/PP3PP1/R3KB1R w KQkq -,2200-2399,2300,15,2,0.13333333333333333,7,0.4666666666666667,8,0.5333333333333333,a1d1,0.045454545454545456,2,22.0,1.0,0.5,0.7071067811865475,0.6309297535714575,0.9545454545454546,0.75,0.8535533905932737,0.8154648767857288
rnbq1k1r/pp3pp1/4p2p/2ppP3/3P2Q1/2PB4/P1PK1PPP/R5NR w - c6,1600-1799,1700,20,0,0.0,6,0.3,14,0.7,h2h4,0.2,9,12.0,0.375,0.1111111111111111,0.3333333333333333,0.3010299956639812,0.8,0.24305555555555555,0.35416666666666663,0.3380149978319906
rnbq1k1r/pp3pp1/4p2p/2ppP3/3P2Q1/2PB4/P1PK1PPP/R5NR w - c6,1800-1999,1900,89,5,0.056179775280898875,26,0.29213483146067415,63,0.7078651685393258,h2h4,0.2,9,12.0,0.375,0.1111111111111111,0.3333333333333333,0.3010299956639812,0.8,0.24305555555555555,0.35416666666666663,0.3380149978319906
rnbq1k1r/pp3pp1/4p2p/2ppP3/3P2Q1/2PB4/P1PK1PPP/R5NR w - c6,2000-2199,2100,204,6,0.029411764705882353,95,0.46568627450980393,109,0.5343137254901961,h2h4,0.2,9,12.0,0.375,0.1111111111111111,0.3333333333333333,0.3010299956639812,0.8,0.24305555555555555,0.35416666666666663,0.3380149978319906
rnbq1k1r/pp3pp1/4p2p/2ppP3/3P2Q1/2PB4/P1PK1PPP/R5NR w - c6,2200-2399,2300,91,2,0.02197802197802198,47,0.5164835164835165,44,0.4835164835164835,h2h4,0.2,9,12.0,0.375,0.1111111111111111,0.3333333333333333,0.3010299956639812,0.8,0.24305555555555555,0.35416666666666663,0.3380149978319906
r1b2rk1/1pq1bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - -,1400-1599,1500,20,2,0.1,4,0.2,16,0.8,a1c1,0.30952380952380953,13,8.0,0.125,0.07692307692307693,0.2773500981126146,0.26264953503719357,0.6904761904761905,0.10096153846153846,0.2011750490563073,0.19382476751859679
r1b2rk1/1pq1bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - -,1600-1799,1700,124,22,0.1774193548387097,49,0.3951612903225806,75,0.6048387096774194,a1c1,0.30952380952380953,13,8.0,0.125,0.07692307692307693,0.2773500981126146,0.26264953503719357,0.6904761904761905,0.10096153846153846,0.2011750490563073,0.19382476751859679
r1b2rk1/1pq1bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - -,1800-1999,1900,181,20,0.11049723756906077,72,0.39779005524861877,109,0.6022099447513812,a1c1,0.30952380952380953,13,8.0,0.125,0.07692307692307693,0.2773500981126146,0.26264953503719357,0.6904761904761905,0.10096153846153846,0.2011750490563073,0.19382476751859679
r1b2rk1/1pq1bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - -,2000-2199,2100,82,6,0.07317073170731707,39,0.47560975609756095,43,0.524390243902439,a1c1,0.30952380952380953,13,8.0,0.125,0.07692307692307693,0.2773500981126146,0.26264953503719357,0.6904761904761905,0.10096153846153846,0.2011750490563073,0.19382476751859679
r1b2rk1/1pq1bppp/p1nppn2/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - -,2200-2399,2300,13,1,0.07692307692307693,8,0.6153846153846154,5,0.38461538461538464,a1c1,0.30952380952380953,13,8.0,0.125,0.07692307692307693,0.2773500981126146,0.26264953503719357,0.6904761904761905,0.10096153846153846,0.2011750490563073,0.19382476751859679
r1b1k2r/ppq1bppp/2np1n2/4p3/2B1PB2/2N2N2/PP2QPPP/R2R2K1 w kq -,1400-1599,1500,29,10,0.3448275862068966,4,0.13793103448275862,25,0.8620689655172413,c3b5,0.058823529411764705,3,10.0,0.25,0.3333333333333333,0.5773502691896258,0.5,0.9411764705882353,0.29166666666666663,0.4136751345948129,0.375
r1b1k2r/ppq1bppp/2np1n2/4p3/2B1PB2/2N2N2/PP2QPPP/R2R2K1 w kq -,1600-1799,1700,117,35,0.29914529914529914,12,0.10256410256410256,105,0.8974358974358975,c3b5,0.058823529411764705,3,10.0,0.25,0.3333333333333333,0.5773502691896258,0.5,0.9411764705882353,0.29166666666666663,0.4136751345948129,0.375
r1b1k2r/ppq1bppp/2np1n2/4p3/2B1PB2/2N2N2/PP2QPPP/R2R2K1 w kq -,1800-1999,1900,192,29,0.15104166666666666,21,0.109375,171,0.890625,c3b5,0.058823529411764705,3,10.0,0.25,0.3333333333333333,0.5773502691896258,0.5,0.9411764705882353,0.29166666666666663,0.4136751345948129,0.375
r1b1k2r/ppq1bppp/2np1n2/4p3/2B1PB2/2N2N2/PP2QPPP/R2R2K1 w kq -,2000-2199,2100,70,6,0.08571428571428572,3,0.04285714285714286,67,0.9571428571428572,c3b5,0.058823529411764705,3,10.0,0.25,0.3333333333333333,0.5773502691896258,0.5,0.9411764705882353,0.29166666666666663,0.4136751345948129,0.375
r2q1rk1/pp1bppb1/2np1np1/7p/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ h6,1600-1799,1700,59,6,0.1016949152542373,1,0.01694915254237288,58,0.9830508474576272,c4b3,0.09615384615384616,5,22.0,1.0,0.2,0.4472135954999579,0.38685280723454163,0.9038461538461539,0.6,0.7236067977499789,0.6934264036172708
r2q1rk1/pp1bppb1/2np1np1/7p/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ h6,1800-1999,1900,183,14,0.07650273224043716,8,0.04371584699453552,175,0.9562841530054644,c4b3,0.09615384615384616,5,22.0,1.0,0.2,0.4472135954999579,0.38685280723454163,0.9038461538461539,0.6,0.7236067977499789,0.6934264036172708
r2q1rk1/pp1bppb1/2np1np1/7p/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ h6,2000-2199,2100,129,5,0.03875968992248062,11,0.08527131782945736,118,0.9147286821705426,c4b3,0.09615384615384616,5,22.0,1.0,0.2,0.4472135954999579,0.38685280723454163,0.9038461538461539,0.6,0.7236067977499789,0.6934264036172708
r2q1rk1/pp1bppb1/2np1np1/7p/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ h6,2200-2399,2300,31,2,0.06451612903225806,3,0.0967741935483871,28,0.9032258064516129,c4b3,0.09615384615384616,5,22.0,1.0,0.2,0.4472135954999579,0.38685280723454163,0.9038461538461539,0.6,0.7236067977499789,0.6934264036172708
r2q1rk1/1bpnbppp/p3pn2/1p4B1/3P4/2NBPN2/PP3PPP/2RQ1RK1 w - -,1400-1599,1500,18,0,0.0,0,0.0,18,1.0,a2a4,0.36363636363636365,16,16.0,0.625,0.0625,0.25,0.24465054211822604,0.6363636363636364,0.34375,0.4375,0.434825271059113
